sep=;
"Time";"PM10";"PM2.5";"PM1";"PM 4";"PM TOT"
"2024-04-03T03:00:00+00:00";31;16;12;22;31
"2024-04-03T03:01:00+00:00";null;null;null;null;null
"2024-04-03T03:02:00+00:00";37;19;15;27;40
"2024-04-03T03:03:00+00:00";41;20;15;27;41
"2024-04-03T03:04:00+00:00";36;18;13;25;36
"2024-04-03T03:05:00+00:00";43;21;16;29;44
"2024-04-03T03:06:00+00:00";41;20;15;27;41
"2024-04-03T03:07:00+00:00";47;23;18;32;47
"2024-04-03T03:08:00+00:00";49;23;18;32;49
"2024-04-03T03:09:00+00:00";42;21;15;30;42
"2024-04-03T03:10:00+00:00";43;22;16;32;45
"2024-04-03T03:11:00+00:00";null;null;null;null;null
"2024-04-03T03:12:00+00:00";45;22;16;31;45
"2024-04-03T03:13:00+00:00";51;26;19;35;54
"2024-04-03T03:14:00+00:00";47;25;18;34;49
"2024-04-03T03:15:00+00:00";69;38;26;52;69
"2024-04-03T03:16:00+00:00";80;45;32;62;80
"2024-04-03T03:17:00+00:00";83;44;31;63;83
"2024-04-03T03:18:00+00:00";93;46;33;65;95
"2024-04-03T03:19:00+00:00";87;46;32;65;93
"2024-04-03T03:20:00+00:00";92;48;34;68;96
"2024-04-03T03:21:00+00:00";null;null;null;null;null
"2024-04-03T03:22:00+00:00";88;46;33;64;91
"2024-04-03T03:23:00+00:00";81;41;29;58;84
"2024-04-03T03:24:00+00:00";62;33;23;49;62
"2024-04-03T03:25:00+00:00";71;37;27;50;73
"2024-04-03T03:26:00+00:00";59;29;21;41;59
"2024-04-03T03:27:00+00:00";51;27;19;37;54
"2024-04-03T03:28:00+00:00";54;28;20;39;54
"2024-04-03T03:29:00+00:00";46;23;17;34;46
"2024-04-03T03:30:00+00:00";44;24;17;33;44
"2024-04-03T03:31:00+00:00";null;null;null;null;null
"2024-04-03T03:32:00+00:00";41;22;16;32;46
"2024-04-03T03:33:00+00:00";35;20;15;27;35
"2024-04-03T03:34:00+00:00";36;20;14;28;36
"2024-04-03T03:35:00+00:00";35;19;13;26;35
"2024-04-03T03:36:00+00:00";32;18;13;24;34
"2024-04-03T03:37:00+00:00";26;14;10;20;26
"2024-04-03T03:38:00+00:00";29;16;12;22;29
"2024-04-03T03:39:00+00:00";27;14;10;19;27
"2024-04-03T03:40:00+00:00";null;null;null;null;null
"2024-04-03T03:41:00+00:00";23;14;10;19;23
"2024-04-03T03:42:00+00:00";24;14;10;20;26
"2024-04-03T03:43:00+00:00";27;15;11;20;27
"2024-04-03T03:44:00+00:00";24;14;10;18;24
"2024-04-03T03:45:00+00:00";25;14;10;19;25
"2024-04-03T03:46:00+00:00";23;13;9;17;25
"2024-04-03T03:47:00+00:00";21;13;9;17;21
"2024-04-03T03:48:00+00:00";27;14;10;19;27
"2024-04-03T03:49:00+00:00";25;14;10;19;25
"2024-04-03T03:50:00+00:00";null;null;null;null;null
"2024-04-03T03:51:00+00:00";26;13;9;19;26
"2024-04-03T03:52:00+00:00";22;12;9;17;22
"2024-04-03T03:53:00+00:00";21;12;8;16;22
"2024-04-03T03:54:00+00:00";20;11;8;16;20
"2024-04-03T03:55:00+00:00";20;12;8;16;20
"2024-04-03T03:56:00+00:00";20;10;7;15;20
"2024-04-03T03:57:00+00:00";22;11;8;15;22
"2024-04-03T03:58:00+00:00";22;12;9;17;22
"2024-04-03T03:59:00+00:00";21;11;8;15;21
"2024-04-03T04:00:00+00:00";null;null;null;null;null
"2024-04-03T04:01:00+00:00";21;11;8;15;21
"2024-04-03T04:02:00+00:00";23;12;9;16;27
"2024-04-03T04:03:00+00:00";18;10;7;14;18
"2024-04-03T04:04:00+00:00";19;11;8;14;21
"2024-04-03T04:05:00+00:00";16;9;6;13;16
"2024-04-03T04:06:00+00:00";19;9;7;13;19
"2024-04-03T04:07:00+00:00";15;9;6;12;15
"2024-04-03T04:08:00+00:00";16;9;6;12;16
"2024-04-03T04:09:00+00:00";null;null;null;null;null
"2024-04-03T04:10:00+00:00";17;10;7;13;17
"2024-04-03T04:11:00+00:00";15;9;6;11;15
"2024-04-03T04:12:00+00:00";16;9;6;13;16
"2024-04-03T04:13:00+00:00";14;8;5;10;14
"2024-04-03T04:14:00+00:00";15;9;7;11;17
"2024-04-03T04:15:00+00:00";14;8;6;11;20
"2024-04-03T04:16:00+00:00";12;7;5;10;12
"2024-04-03T04:17:00+00:00";11;7;5;9;11
"2024-04-03T04:18:00+00:00";13;7;5;10;14
"2024-04-03T04:19:00+00:00";null;null;null;null;null
"2024-04-03T04:20:00+00:00";14;7;5;9;14
"2024-04-03T04:21:00+00:00";15;7;5;9;15
"2024-04-03T04:22:00+00:00";11;6;4;9;13
"2024-04-03T04:23:00+00:00";12;6;5;9;12
"2024-04-03T04:24:00+00:00";11;6;4;8;11
"2024-04-03T04:25:00+00:00";13;7;5;10;13
"2024-04-03T04:26:00+00:00";11;7;5;9;12
"2024-04-03T04:27:00+00:00";8;5;3;6;10
"2024-04-03T04:28:00+00:00";9;5;3;7;9
"2024-04-03T04:29:00+00:00";null;null;null;null;null
"2024-04-03T04:30:00+00:00";12;6;5;9;12
"2024-04-03T04:31:00+00:00";9;5;4;7;12
"2024-04-03T04:32:00+00:00";10;5;4;7;10
"2024-04-03T04:33:00+00:00";9;4;3;6;9
"2024-04-03T04:34:00+00:00";8;5;3;6;8
"2024-04-03T04:35:00+00:00";6;4;2;5;6
"2024-04-03T04:36:00+00:00";8;4;3;6;8
"2024-04-03T04:37:00+00:00";8;5;4;6;8
"2024-04-03T04:38:00+00:00";10;5;4;7;10
"2024-04-03T04:39:00+00:00";null;null;null;null;null
"2024-04-03T04:40:00+00:00";7;4;3;5;7
"2024-04-03T04:41:00+00:00";8;4;3;5;8
"2024-04-03T04:42:00+00:00";7;4;3;6;7
"2024-04-03T04:43:00+00:00";7;4;3;6;7
"2024-04-03T04:44:00+00:00";6;3;2;5;6
"2024-04-03T04:45:00+00:00";8;4;3;6;8
"2024-04-03T04:46:00+00:00";7;4;3;5;7
"2024-04-03T04:47:00+00:00";8;4;3;6;8
"2024-04-03T04:48:00+00:00";null;null;null;null;null
"2024-04-03T04:49:00+00:00";6;4;2;5;6
"2024-04-03T04:50:00+00:00";8;4;3;5;8
"2024-04-03T04:51:00+00:00";5;3;2;4;5
"2024-04-03T04:52:00+00:00";6;3;2;4;6
"2024-04-03T04:53:00+00:00";5;3;2;4;5
"2024-04-03T04:54:00+00:00";5;3;2;3;5
